sample,time_s,measured_speed_rad_s,predicted_speed_rad_s,prediction_error_rad_s,a,b
724,14.150749400,7.909538000,7.905065000,0.004473000,0.705404000,3.100908000
725,14.155532700,7.909538000,7.905103000,0.004435000,0.705411000,3.100886000
726,14.157580100,7.909538000,7.905140000,0.004398000,0.705418000,3.100864000
727,14.161493800,7.909538000,7.905178000,0.004360000,0.705425000,3.100842000
728,14.181942200,7.909538000,7.905214000,0.004324000,0.705431000,3.100821000
729,14.257879200,7.871873000,7.905251000,-0.033378000,0.705380000,3.100985000
730,14.260311600,7.909538000,7.878404000,0.031134000,0.705415000,3.100967000
731,14.261919800,7.871873000,7.905229000,-0.033356000,0.705364000,3.101132000
732,14.263566100,7.871873000,7.878385000,-0.006512000,0.705357000,3.101135000
733,14.281931600,7.871873000,7.878332000,-0.006459000,0.705350000,3.101139000
734,14.301671500,7.871873000,7.878280000,-0.006407000,0.705343000,3.101142000
735,14.368631300,7.231577000,6.792828000,0.438749000,0.721463000,2.936142000
736,14.371499300,6.214636000,6.391776000,-0.177140000,0.716525000,2.986530000
737,14.373454300,5.536676000,5.647555000,-0.110879000,0.714529000,3.006689000
738,14.382024500,5.084702000,5.158793000,-0.074091000,0.713650000,3.015437000
739,14.401628900,4.783387000,4.834871000,-0.051484000,0.713243000,3.019387000
740,14.468739200,4.519735000,4.619470000,-0.099735000,0.712715000,3.024317000
741,14.471102300,4.406742000,4.431010000,-0.024268000,0.712642000,3.024937000
742,14.473106000,4.293749000,4.350404000,-0.056655000,0.712527000,3.025804000
743,14.481810100,4.256084000,4.269735000,-0.013651000,0.712513000,3.025872000
744,14.501606000,4.256084000,4.242866000,0.013218000,0.712523000,3.025852000
745,14.578734900,4.293749000,4.242898000,0.050851000,0.712559000,3.025775000
746,14.581638600,4.256084000,4.269857000,-0.013773000,0.712544000,3.025844000
747,14.583539100,4.256084000,4.242986000,0.013098000,0.712554000,3.025824000
748,14.585547000,4.256084000,4.243018000,0.013066000,0.712563000,3.025805000
749,14.601663300,4.256084000,4.243049000,0.013035000,0.712572000,3.025785000
750,14.621662100,4.256084000,4.243081000,0.013003000,0.712581000,3.025765000
751,14.687220200,4.256084000,4.243113000,0.012971000,0.712591000,3.025745000
752,14.689861800,4.256084000,4.243145000,0.012939000,0.712600000,3.025725000
753,14.691922000,4.256084000,4.243176000,0.012908000,0.712609000,3.025706000
754,14.702002400,4.256084000,4.243207000,0.012877000,0.712619000,3.025686000
755,14.721717300,4.256084000,4.243239000,0.012845000,0.712628000,3.025666000
756,14.808216200,4.256084000,4.243271000,0.012813000,0.712637000,3.025646000
757,14.811221600,4.256084000,4.243303000,0.012781000,0.712646000,3.025626000
758,14.813342100,4.293749000,4.243334000,0.050415000,0.712683000,3.025548000
759,14.815488600,4.256084000,4.270302000,-0.014218000,0.712668000,3.025623000
760,14.822040800,4.256084000,4.243423000,0.012661000,0.712677000,3.025604000
761,14.841788700,4.256084000,4.243455000,0.012629000,0.712686000,3.025584000
762,14.929508900,4.256084000,4.243487000,0.012597000,0.712696000,3.025564000
763,14.932792300,4.256084000,4.243519000,0.012565000,0.712705000,3.025544000
764,14.934713800,4.293749000,4.243550000,0.050199000,0.712742000,3.025465000
765,14.936741300,4.256084000,4.270522000,-0.014438000,0.712726000,3.025544000
766,14.941921400,4.256084000,4.243640000,0.012444000,0.712735000,3.025524000
767,14.961992800,4.293749000,4.243671000,0.050078000,0.712773000,3.025445000
768,15.048561400,4.256084000,4.270644000,-0.014560000,0.712756000,3.025525000
769,15.052154400,4.256084000,4.243761000,0.012323000,0.712765000,3.025506000
770,15.054210500,4.256084000,4.243792000,0.012292000,0.712775000,3.025486000
771,15.056213600,4.293749000,4.243824000,0.049925000,0.712812000,3.025408000
772,15.062064400,4.256084000,4.270799000,-0.014715000,0.712795000,3.025490000
773,15.082188200,4.256084000,4.243913000,0.012171000,0.712805000,3.025470000
774,15.172633000,4.293749000,4.243945000,0.049804000,0.712842000,3.025392000
775,15.176081400,5.310689000,5.632349000,-0.321660000,0.725248000,2.892144000
776,15.178329600,6.854933000,6.309889000,0.545044000,0.710574000,3.051213000
777,15.180423400,7.608222000,7.464471000,0.143751000,0.708493000,3.074595000
778,15.182762600,8.060195000,8.003775000,0.056420000,0.708004000,3.080368000
779,15.201988800,8.323847000,8.324965000,-0.001118000,0.708010000,3.080293000
780,15.289261300,8.474504000,8.511616000,-0.037112000,0.708129000,3.078588000
781,15.292515100,8.587498000,8.617842000,-0.030344000,0.708191000,3.077556000
782,15.295291600,8.625162000,8.697515000,-0.072353000,0.708278000,3.075743000
783,15.297172700,8.625162000,8.723392000,-0.098230000,0.708366000,3.073584000
784,15.301909400,8.700491000,8.722322000,-0.021831000,0.708386000,3.073107000
785,15.321885200,8.700491000,8.775447000,-0.074956000,0.708410000,3.071923000
786,15.409619000,8.662827000,8.774646000,-0.111819000,0.708445000,3.070167000
787,15.412883200,8.700491000,8.746776000,-0.046285000,0.708473000,3.069305000
788,15.414872200,8.700491000,8.772969000,-0.072478000,0.708495000,3.068182000
789,15.416699700,8.738155000,8.772208000,-0.034053000,0.708505000,3.067657000
790,15.422198300,8.700491000,8.798537000,-0.098046000,0.708506000,3.066451000
791,15.441940300,8.700491000,8.770835000,-0.070344000,0.708528000,3.065376000
792,15.521121500,8.700491000,8.770107000,-0.069616000,0.708549000,3.064317000
793,15.524223600,8.700491000,8.769392000,-0.068901000,0.708570000,3.063275000
794,15.525877000,8.738155000,8.768687000,-0.030532000,0.708579000,3.062816000
795,15.527510100,8.700491000,8.795065000,-0.094574000,0.708578000,3.061695000
796,15.541746100,8.700491000,8.767421000,-0.066930000,0.708599000,3.060696000
797,15.561772900,8.738155000,8.766747000,-0.028592000,0.708607000,3.060272000
798,15.632048500,8.700491000,8.793150000,-0.092659000,0.708606000,3.059196000
799,15.635378300,8.738155000,8.765538000,-0.027383000,0.708614000,3.058792000
800,15.637385800,8.700491000,8.791956000,-0.091465000,0.708613000,3.057743000
801,15.641935000,8.700491000,8.764364000,-0.063873000,0.708632000,3.056809000
802,15.661531700,8.700491000,8.763737000,-0.063246000,0.708651000,3.055889000
803,15.739076500,8.738155000,8.763119000,-0.024964000,0.708659000,3.055528000
804,15.741805500,8.700491000,8.789567000,-0.089076000,0.708657000,3.054534000
805,15.743634600,8.700491000,8.762013000,-0.061522000,0.708675000,3.053649000
806,15.745340300,8.700491000,8.761421000,-0.060930000,0.708693000,3.052778000
807,15.761609300,8.700491000,8.760836000,-0.060345000,0.708711000,3.051918000
808,15.781689800,8.662827000,8.760260000,-0.097433000,0.708739000,3.050536000
809,15.852232700,8.738155000,8.732639000,0.005516000,0.708736000,3.050632000
810,15.856608500,8.662827000,8.786080000,-0.123253000,0.708731000,3.049318000
811,15.859534200,8.700491000,8.731532000,-0.031041000,0.708750000,3.048779000
812,15.862372900,8.700491000,8.757935000,-0.057444000,0.708766000,3.047980000
813,15.881767200,8.700491000,8.757398000,-0.056907000,0.708782000,3.047193000
814,15.954785300,8.700491000,8.756868000,-0.056377000,0.708798000,3.046416000
815,15.957089200,8.323847000,7.994742000,0.329105000,0.715853000,2.976333000
816,15.958562300,7.721215000,7.744452000,-0.023237000,0.715445000,2.980360000
817,15.961683700,7.269241000,7.312321000,-0.043080000,0.714912000,2.985531000
818,15.981457400,6.930261000,6.988187000,-0.057926000,0.714412000,2.990254000
819,16.001662600,6.741939000,6.745211000,-0.003272000,0.714392000,2.990428000
820,16.062428200,6.628946000,6.610646000,0.018300000,0.714472000,2.989745000
821,16.065174600,6.515952000,6.530044000,-0.014092000,0.714424000,2.990137000
822,16.066831700,6.478288000,6.449232000,0.029056000,0.714497000,2.989604000
823,16.082219100,6.365294000,6.422478000,-0.057184000,0.714370000,2.990472000
824,16.101687900,6.365294000,6.341460000,0.023834000,0.714401000,2.990338000
825,16.174616700,6.365294000,6.341575000,0.023719000,0.714432000,2.990205000
826,16.177010900,6.327630000,6.341690000,-0.014060000,0.714413000,2.990284000
827,16.179402700,6.327630000,6.314714000,0.012916000,0.714426000,2.990253000
828,16.181985600,6.327630000,6.314775000,0.012855000,0.714438000,2.990222000
829,16.201845500,6.327630000,6.314836000,0.012794000,0.714451000,2.990192000
830,16.221452300,6.327630000,6.314897000,0.012733000,0.714463000,2.990162000
831,16.283327300,6.327630000,6.314958000,0.012672000,0.714476000,2.990131000
832,16.286053700,6.327630000,6.315018000,0.012612000,0.714488000,2.990101000
833,16.287593600,6.289966000,6.315078000,-0.025112000,0.714464000,2.990161000
834,16.301504200,6.327630000,6.288049000,0.039581000,0.714490000,2.990200000
835,16.321644400,6.327630000,6.315145000,0.012485000,0.714502000,2.990170000
836,16.382301700,6.289966000,6.315204000,-0.025238000,0.714477000,2.990230000
837,16.384793900,6.327630000,6.288174000,0.039456000,0.714503000,2.990270000
838,16.386249800,6.289966000,6.315270000,-0.025304000,0.714478000,2.990331000
839,16.401678500,6.327630000,6.288239000,0.039391000,0.714503000,2.990371000
840,16.421591500,6.327630000,6.315336000,0.012294000,0.714516000,2.990341000
841,16.483584600,6.289966000,6.315394000,-0.025428000,0.714490000,2.990403000
842,16.486042900,6.327630000,6.288363000,0.039267000,0.714516000,2.990445000
843,16.487471500,6.289966000,6.315459000,-0.025493000,0.714491000,2.990507000
844,16.501811800,6.327630000,6.288426000,0.039204000,0.714516000,2.990549000
845,16.521760100,6.289966000,6.315523000,-0.025557000,0.714491000,2.990612000
846,16.594474400,6.327630000,6.288490000,0.039140000,0.714516000,2.990655000
847,16.597377200,6.289966000,6.315586000,-0.025620000,0.714491000,2.990719000
848,16.599415400,6.327630000,6.288552000,0.039078000,0.714516000,2.990762000
849,16.601636700,6.327630000,6.315648000,0.011982000,0.714528000,2.990732000
850,16.621717200,6.289966000,6.315706000,-0.025740000,0.714502000,2.990796000
851,16.641727300,6.327630000,6.288671000,0.038959000,0.714527000,2.990841000
852,16.704400900,6.327630000,6.315767000,0.011863000,0.714539000,2.990811000
853,16.707386900,6.327630000,6.315824000,0.011806000,0.714551000,2.990781000
854,16.709298900,6.327630000,6.315880000,0.011750000,0.714562000,2.990751000
855,16.721747700,5.800327000,5.568248000,0.232079000,0.720160000,2.933678000
856,16.741831300,5.047038000,5.203953000,-0.156915000,0.717230000,2.963423000
857,16.809071500,4.519735000,4.657083000,-0.137348000,0.715581000,2.979942000
858,16.812066500,4.218420000,4.277215000,-0.058795000,0.715141000,2.984248000
859,16.814034100,3.992433000,4.061251000,-0.068818000,0.714802000,2.987451000
860,16.821782400,3.879440000,3.899409000,-0.019969000,0.714743000,2.987981000
861,16.841594800,3.804111000,3.818594000,-0.014483000,0.714713000,2.988220000
862,16.920162100,3.766446000,3.764725000,0.001721000,0.714715000,2.988203000
863,16.923189700,3.728782000,3.737808000,-0.009026000,0.714706000,2.988261000
864,16.925009300,3.728782000,3.710874000,0.017908000,0.714719000,2.988207000
865,16.926798400,3.728782000,3.710904000,0.017878000,0.714732000,2.988153000
866,16.941740300,3.728782000,3.710935000,0.017847000,0.714746000,2.988100000
867,16.961452900,3.691118000,3.710965000,-0.019847000,0.714731000,2.988160000
868,17.023830700,3.728782000,3.684011000,0.044771000,0.714749000,2.988180000
869,17.026374000,3.728782000,3.711007000,0.017775000,0.714763000,2.988126000
870,17.027959400,3.691118000,3.711038000,-0.019920000,0.714748000,2.988187000
871,17.041816100,3.728782000,3.684083000,0.044699000,0.714766000,2.988208000
872,17.061791300,3.728782000,3.711081000,0.017701000,0.714780000,2.988153000
873,17.136596800,3.691118000,3.711112000,-0.019994000,0.714765000,2.988215000
874,17.139752300,3.728782000,3.684155000,0.044627000,0.714783000,2.988237000
875,17.141781300,3.728782000,3.711154000,0.017628000,0.714797000,2.988182000
876,17.143915100,3.691118000,3.711185000,-0.020067000,0.714781000,2.988245000
877,17.165266400,3.728782000,3.684227000,0.044555000,0.714800000,2.988267000
878,17.175461500,3.728782000,3.711227000,0.017555000,0.714814000,2.988212000
879,17.242350100,3.691118000,3.711259000,-0.020141000,0.714798000,2.988276000
880,17.244875500,3.728782000,3.684300000,0.044482000,0.714817000,2.988299000
881,17.246644700,3.728782000,3.711302000,0.017480000,0.714831000,2.988243000
882,17.255929500,3.691118000,3.711333000,-0.020215000,0.714815000,2.988308000
883,17.276860100,3.728782000,3.684374000,0.044408000,0.714834000,2.988332000
884,17.358350200,3.728782000,3.711376000,0.017406000,0.714848000,2.988276000
885,17.360852300,3.728782000,3.711408000,0.017374000,0.714862000,2.988219000
886,17.362593800,3.691118000,3.711439000,-0.020321000,0.714845000,2.988286000
887,17.364293700,3.728782000,3.684478000,0.044304000,0.714864000,2.988311000
888,17.382181400,3.728782000,3.711482000,0.017300000,0.714878000,2.988254000
889,17.401653400,3.728782000,3.711514000,0.017268000,0.714892000,2.988197000
890,17.462709600,3.691118000,3.711546000,-0.020428000,0.714876000,2.988265000
891,17.465733200,3.728782000,3.684583000,0.044199000,0.714895000,2.988291000
892,17.467363200,3.728782000,3.711589000,0.017193000,0.714909000,2.988234000
893,17.481561300,3.728782000,3.711622000,0.017160000,0.714923000,2.988176000
894,17.501668900,3.691118000,3.711654000,-0.020536000,0.714906000,2.988245000
895,17.575355600,4.557400000,4.730575000,-0.173175000,0.720489000,2.928478000
896,17.578000200,5.800327000,5.333489000,0.466838000,0.709814000,3.043859000
897,17.579670700,6.440623000,6.247856000,0.192767000,0.707488000,3.069908000
898,17.581712400,6.817268000,6.705597000,0.111671000,0.706745000,3.078731000
899,17.601846700,7.043255000,6.973182000,0.070073000,0.706501000,3.081969000
900,17.621554000,7.156249000,7.133447000,0.022802000,0.706465000,3.082573000
901,17.689079300,7.231577000,7.213442000,0.018135000,0.706454000,3.082874000
902,17.691851500,7.231577000,7.266789000,-0.035212000,0.706453000,3.082523000
903,17.693714300,7.269241000,7.266538000,0.002703000,0.706453000,3.082550000
904,17.696160000,7.269241000,7.293166000,-0.023925000,0.706445000,3.082392000
905,17.716639100,7.306906000,7.292995000,0.013911000,0.706450000,3.082484000
906,17.736883700,7.344571000,7.319702000,0.024869000,0.706467000,3.082563000
907,17.797684900,7.306906000,7.346488000,-0.039582000,0.706427000,3.082570000
908,17.801380800,7.344571000,7.319597000,0.024974000,0.706444000,3.082651000
909,17.804076200,7.344571000,7.346382000,-0.001811000,0.706442000,3.082651000
910,17.819542700,7.344571000,7.346370000,-0.001799000,0.706440000,3.082651000
911,17.839911100,7.344571000,7.346356000,-0.001785000,0.706438000,3.082652000
912,17.902089400,7.344571000,7.346344000,-0.001773000,0.706437000,3.082652000
913,17.904838700,7.344571000,7.346331000,-0.001760000,0.706435000,3.082652000
914,17.906486400,7.344571000,7.346318000,-0.001747000,0.706433000,3.082652000
915,17.921857400,7.344571000,7.346306000,-0.001735000,0.706432000,3.082653000
916,17.941821400,7.306906000,7.346293000,-0.039387000,0.706393000,3.082660000
917,18.006724200,7.344571000,7.319410000,0.025161000,0.706409000,3.082745000
918,18.009671800,7.344571000,7.346191000,-0.001620000,0.706407000,3.082745000
919,18.011855300,7.344571000,7.346179000,-0.001608000,0.706406000,3.082745000
920,18.021987400,7.306906000,7.346169000,-0.039263000,0.706368000,3.082754000
921,18.042047100,7.344571000,7.319289000,0.025282000,0.706383000,3.082840000
922,18.115125200,7.344571000,7.346070000,-0.001499000,0.706382000,3.082841000
923,18.117987200,7.344571000,7.346060000,-0.001489000,0.706380000,3.082841000
924,18.119678800,7.344571000,7.346049000,-0.001478000,0.706379000,3.082841000
925,18.121804200,7.344571000,7.346039000,-0.001468000,0.706378000,3.082842000
926,18.141951900,7.306906000,7.346029000,-0.039123000,0.706340000,3.082851000
927,18.161508400,7.344571000,7.319155000,0.025416000,0.706355000,3.082940000
928,18.224756800,7.344571000,7.345933000,-0.001362000,0.706354000,3.082940000
929,18.227387000,7.344571000,7.345924000,-0.001353000,0.706353000,3.082941000
930,18.228970600,7.344571000,7.345915000,-0.001344000,0.706351000,3.082941000
931,18.241727000,7.306906000,7.345905000,-0.038999000,0.706314000,3.082951000
932,18.261907700,7.344571000,7.319035000,0.025536000,0.706329000,3.083042000
933,18.329302100,7.306906000,7.345811000,-0.038905000,0.706292000,3.083054000
934,18.332161900,7.344571000,7.318944000,0.025627000,0.706306000,3.083145000
935,18.334301100,6.515952000,6.112461000,0.403491000,0.720844000,2.934011000
936,18.341929800,5.235361000,5.577188000,-0.341827000,0.711797000,3.026563000
937,18.361732200,4.482071000,4.634486000,-0.152415000,0.709359000,3.051278000
938,18.430542500,3.954769000,4.094782000,-0.140013000,0.707931000,3.065547000
939,18.433154800,3.653453000,3.719368000,-0.065915000,0.707520000,3.069551000
940,18.434689500,3.427466000,3.505756000,-0.078290000,0.707208000,3.072473000
941,18.441833500,3.314473000,3.345672000,-0.031199000,0.707136000,3.073088000
942,18.461576000,3.163815000,3.265709000,-0.101894000,0.706988000,3.074197000
943,18.533043400,3.126150000,3.159038000,-0.032888000,0.706977000,3.074164000
944,18.535547300,3.163815000,3.132367000,0.031448000,0.706978000,3.074290000
945,18.537120800,3.126150000,3.159035000,-0.032885000,0.706968000,3.074257000
946,18.541854800,3.163815000,3.132365000,0.031450000,0.706969000,3.074384000
947,18.561771300,3.126150000,3.159033000,-0.032883000,0.706958000,3.074351000
948,18.640498200,3.126150000,3.132363000,-0.006213000,0.706958000,3.074325000
949,18.643399200,3.163815000,3.132355000,0.031460000,0.706959000,3.074454000
950,18.645259600,3.126150000,3.159024000,-0.032874000,0.706948000,3.074421000
951,18.647007100,3.163815000,3.132353000,0.031462000,0.706949000,3.074550000
952,18.662033500,3.126150000,3.159021000,-0.032871000,0.706938000,3.074517000
953,18.681621200,3.163815000,3.132351000,0.031464000,0.706939000,3.074648000
954,18.750269300,3.126150000,3.159019000,-0.032869000,0.706928000,3.074614000
955,18.753271100,3.163815000,3.132349000,0.031466000,0.706929000,3.074746000
956,18.755068300,3.126150000,3.159017000,-0.032867000,0.706918000,3.074713000
957,18.761716400,3.163815000,3.132347000,0.031468000,0.706919000,3.074846000
958,18.781971400,3.126150000,3.159015000,-0.032865000,0.706908000,3.074812000
959,18.856335600,3.163815000,3.132345000,0.031470000,0.706909000,3.074946000
960,18.858966300,3.126150000,3.159013000,-0.032863000,0.706898000,3.074912000
961,18.860614300,3.163815000,3.132343000,0.031472000,0.706899000,3.075047000
962,18.862377200,3.126150000,3.159011000,-0.032861000,0.706888000,3.075013000
963,18.881918200,3.163815000,3.132341000,0.031474000,0.706888000,3.075150000
964,18.901572400,3.163815000,3.159009000,0.004806000,0.706890000,3.075155000
965,18.969179000,3.163815000,3.159015000,0.004800000,0.706892000,3.075160000
966,18.972148400,3.163815000,3.159022000,0.004793000,0.706893000,3.075165000
967,18.974054800,3.126150000,3.159029000,-0.032879000,0.706882000,3.075130000
968,18.981745200,3.163815000,3.132358000,0.031457000,0.706883000,3.075270000
969,19.001495800,3.163815000,3.159027000,0.004788000,0.706884000,3.075275000
970,19.080929300,3.163815000,3.159034000,0.004781000,0.706886000,3.075280000
971,19.085875900,3.163815000,3.159040000,0.004775000,0.706888000,3.075285000
972,19.090662600,3.126150000,3.159047000,-0.032897000,0.706876000,3.075250000
973,19.094995900,3.163815000,3.132376000,0.031439000,0.706877000,3.075392000
974,19.103010700,3.163815000,3.159045000,0.004770000,0.706878000,3.075397000
975,19.123752700,3.766446000,3.927901000,-0.161455000,0.710357000,3.037840000
976,19.185607700,4.708058000,4.346334000,0.361724000,0.704588000,3.100845000
977,19.188143400,5.197696000,5.022707000,0.174989000,0.703164000,3.117136000
978,19.189639200,5.461347000,5.369257000,0.092090000,0.702785000,3.121868000
979,19.195852100,5.649670000,5.555179000,0.094491000,0.702601000,3.124601000
980,19.216329300,5.762663000,5.687992000,0.074671000,0.702571000,3.125557000
981,19.294374400,5.800327000,5.767738000,0.032589000,0.702589000,3.125658000
982,19.296808400,5.875656000,5.794359000,0.081297000,0.702659000,3.125644000
983,19.298441800,5.913321000,5.847687000,0.065634000,0.702757000,3.125204000
984,19.301806100,5.875656000,5.874489000,0.001167000,0.702759000,3.125192000
985,19.321867100,5.913321000,5.848026000,0.065295000,0.702856000,3.124755000
986,19.341724700,5.875656000,5.874830000,0.000826000,0.702858000,3.124747000
987,19.410232600,5.875656000,5.848361000,0.027295000,0.702898000,3.124565000
988,19.413117800,5.913321000,5.848499000,0.064822000,0.702995000,3.124132000
989,19.414793200,5.875656000,5.875306000,0.000350000,0.702995000,3.124129000
990,19.422022900,5.875656000,5.848830000,0.026826000,0.703035000,3.123950000
991,19.441721700,5.913321000,5.848966000,0.064355000,0.703131000,3.123523000
992,19.514324100,5.875656000,5.875776000,-0.000120000,0.703131000,3.123524000
993,19.516930100,5.875656000,5.849292000,0.026364000,0.703170000,3.123349000
994,19.518459400,5.875656000,5.849425000,0.026231000,0.703209000,3.123175000
995,19.522121000,5.913321000,5.849558000,0.063763000,0.703303000,3.122752000
996,19.541809600,5.875656000,5.876371000,-0.000715000,0.703302000,3.122759000
997,19.561907900,5.875656000,5.849877000,0.025779000,0.703340000,3.122589000
998,19.632645900,5.875656000,5.850008000,0.025648000,0.703378000,3.122419000
999,19.635715900,5.913321000,5.850138000,0.063183000,0.703472000,3.122001000
1000,19.637530000,5.875656000,5.876955000,-0.001299000,0.703469000,3.122015000
1001,19.641795600,5.875656000,5.850452000,0.025204000,0.703507000,3.121848000
1002,19.661673100,5.913321000,5.850579000,0.062742000,0.703599000,3.121435000
1003,19.749370900,5.875656000,5.877398000,-0.001742000,0.703596000,3.121452000
1004,19.752829500,5.875656000,5.850888000,0.024768000,0.703633000,3.121289000
1005,19.754979900,5.913321000,5.851013000,0.062308000,0.703725000,3.120880000
1006,19.757150000,5.875656000,5.877835000,-0.002179000,0.703721000,3.120902000
1007,19.761641400,5.875656000,5.851318000,0.024338000,0.703757000,3.120743000
1008,19.781946200,5.913321000,5.851441000,0.061880000,0.703848000,3.120337000
1009,19.863069100,5.875656000,5.878264000,-0.002608000,0.703843000,3.120364000
1010,19.865909800,5.913321000,5.851741000,0.061580000,0.703934000,3.119962000
1011,19.867709500,5.875656000,5.878566000,-0.002910000,0.703929000,3.119992000
1012,19.869543400,5.875656000,5.852037000,0.023619000,0.703963000,3.119838000
1013,19.881667500,5.913321000,5.852157000,0.061164000,0.704053000,3.119440000
1014,19.901686400,5.913321000,5.878985000,0.034336000,0.704116000,3.119086000
1015,19.977457700,6.289966000,6.502980000,-0.213014000,0.707903000,3.077209000
1016,19.979944400,6.930261000,6.760593000,0.169668000,0.705552000,3.103610000
1017,19.981605600,7.269241000,7.217364000,0.051877000,0.705146000,3.108420000
1018,19.983267400,7.457563000,7.457195000,0.000368000,0.705145000,3.108442000
1019,20.001406400,7.608222000,7.589993000,0.018229000,0.705093000,3.109195000
1020,20.021496100,7.683551000,7.696398000,-0.012847000,0.705111000,3.108853000
1021,20.080529000,7.721215000,7.749398000,-0.028183000,0.705132000,3.108314000
1022,20.083795500,7.796544000,7.775707000,0.020837000,0.705124000,3.108634000
1023,20.085675400,7.834208000,7.829006000,0.005202000,0.705126000,3.108676000
1024,20.101791500,7.834208000,7.855610000,-0.021402000,0.705111000,3.108586000
1025,20.121525200,7.871873000,7.855423000,0.016450000,0.705122000,3.108655000
1026,20.183709900,7.834208000,7.882123000,-0.047915000,0.705071000,3.108634000
1027,20.186073700,7.909538000,7.855151000,0.054387000,0.705109000,3.108862000
1028,20.187589500,7.871873000,7.908734000,-0.036861000,0.705057000,3.108987000
1029,20.201800600,7.909538000,7.881856000,0.027682000,0.705086000,3.108999000
1030,20.221763300,7.909538000,7.908652000,0.000886000,0.705087000,3.108996000
1031,20.287301400,7.909538000,7.908659000,0.000879000,0.705088000,3.108993000
1032,20.289638900,7.947202000,7.908667000,0.038535000,0.705142000,3.108864000
1033,20.291096400,7.909538000,7.935558000,-0.026020000,0.705096000,3.109052000
1034,20.301475400,7.909538000,7.908774000,0.000764000,0.705097000,3.109049000
1035,20.321560200,7.909538000,7.908781000,0.000757000,0.705098000,3.109047000
1036,20.390771000,7.909538000,7.908788000,0.000750000,0.705099000,3.109044000
1037,20.393429300,7.909538000,7.908793000,0.000745000,0.705100000,3.109042000
1038,20.394905100,7.909538000,7.908800000,0.000738000,0.705101000,3.109040000
1039,20.401845900,7.909538000,7.908806000,0.000732000,0.705102000,3.109037000
1040,20.422064600,7.909538000,7.908813000,0.000725000,0.705103000,3.109035000
1041,20.498583200,7.909538000,7.908819000,0.000719000,0.705104000,3.109032000
1042,20.501072600,7.909538000,7.908824000,0.000714000,0.705105000,3.109030000
1043,20.503092300,7.871873000,7.908830000,-0.036957000,0.705055000,3.109149000
1044,20.504888900,7.909538000,7.881968000,0.027570000,0.705082000,3.109174000
1045,20.521636800,7.909538000,7.908750000,0.000788000,0.705083000,3.109171000
1046,20.541807300,7.871873000,7.908757000,-0.036884000,0.705033000,3.109289000
1047,20.621978100,7.909538000,7.881899000,0.027639000,0.705059000,3.109316000
1048,20.625254600,7.909538000,7.908679000,0.000859000,0.705060000,3.109313000
1049,20.627191700,7.871873000,7.908686000,-0.036813000,0.705011000,3.109431000
1050,20.629116000,7.871873000,7.881832000,-0.009959000,0.705002000,3.109421000
1051,20.641760200,7.909538000,7.881752000,0.027786000,0.705028000,3.109449000
1052,20.661614800,7.871873000,7.908529000,-0.036656000,0.704979000,3.109569000
1053,20.738670500,7.871873000,7.881680000,-0.009807000,0.704970000,3.109558000
1054,20.742213200,7.871873000,7.881602000,-0.009729000,0.704961000,3.109548000
1055,20.744710800,7.231577000,6.793184000,0.438393000,0.720697000,2.948225000
1056,20.747555300,6.176972000,6.391067000,-0.214095000,0.714855000,3.007925000
1057,20.761816000,5.536676000,5.618811000,-0.082135000,0.713433000,3.022304000
1058,20.781703400,5.084702000,5.158970000,-0.074268000,0.712570000,3.030900000
1059,20.861366700,4.783387000,4.835567000,-0.052180000,0.712167000,3.034816000
1060,20.864481800,4.519735000,4.620496000,-0.100761000,0.711648000,3.039668000
1061,20.866365400,4.406742000,4.432328000,-0.025586000,0.711574000,3.040299000
1062,20.868319500,4.293749000,4.351841000,-0.058092000,0.711461000,3.041143000
1063,20.881659000,4.256084000,4.271293000,-0.015209000,0.711447000,3.041209000
1064,20.901558700,4.293749000,4.244461000,0.049288000,0.711478000,3.041163000
1065,20.978886800,4.256084000,4.271373000,-0.015289000,0.711463000,3.041230000
1066,20.981595800,4.293749000,4.244540000,0.049209000,0.711495000,3.041184000
1067,20.983474800,4.256084000,4.271454000,-0.015370000,0.711480000,3.041252000
1068,20.985411500,4.293749000,4.244619000,0.049130000,0.711512000,3.041206000
1069,21.002016800,4.256084000,4.271534000,-0.015450000,0.711496000,3.041275000
1070,21.021992800,4.293749000,4.244699000,0.049050000,0.711528000,3.041229000
1071,21.105706800,4.256084000,4.271615000,-0.015531000,0.711513000,3.041299000
1072,21.109417800,4.256084000,4.244778000,0.011306000,0.711520000,3.041288000
1073,21.112344000,4.293749000,4.244805000,0.048944000,0.711552000,3.041243000
1074,21.114651500,4.256084000,4.271722000,-0.015638000,0.711536000,3.041313000
1075,21.121898300,4.293749000,4.244884000,0.048865000,0.711568000,3.041268000
1076,21.141447400,4.256084000,4.271803000,-0.015719000,0.711553000,3.041340000
1077,21.216116500,4.293749000,4.244964000,0.048785000,0.711585000,3.041295000
1078,21.218591100,4.256084000,4.271883000,-0.015799000,0.711569000,3.041368000
1079,21.220084800,4.256084000,4.245044000,0.011040000,0.711576000,3.041358000
1080,21.222045100,4.293749000,4.245070000,0.048679000,0.711608000,3.041313000
1081,21.241967000,4.256084000,4.271992000,-0.015908000,0.711592000,3.041387000
1082,21.261572700,4.256084000,4.245150000,0.010934000,0.711599000,3.041377000
1083,21.337491100,4.293749000,4.245177000,0.048572000,0.711631000,3.041332000
